Timestamp;User Level;Group Event;Value1;Value2;Value3;Value4
1728271125;5;647;29426;31512;4625;9933
1728268593;0;417;12777;4553;31945;32591
1728267379;7;594;9656;22787;26794;30420
1728266503;1;604;12979;11776;2480;14160
1728264107;8;599;17414;15311;23957;21881
1728262522;6;136;4205;26472;19181;6456
1728262300;6;147;13166;17056;7711;3857
1728259235;7;641;15959;7935;16092;7589
1728256892;4;424;21956;4373;30318;13842
1728255846;6;592;29875;1237;28709;28490
1728253513;4;143;19706;16853;10845;25500
1728250785;3;341;4546;5076;5863;22345
1728249836;4;216;6086;11782;7896;4694
1728248696;2;419;14277;23437;11579;4071
1728246188;1;218;31276;22668;31976;1418
1728243306;7;573;22423;21154;9874;21063
1728243264;6;638;19880;6572;7247;8836
1728240792;6;106;4607;7419;22839;30226
1728239024;5;514;15546;12003;10714;2467
1728235426;7;403;26945;31338;7129;21540
1728235369;1;499;21665;5942;13697;10071
1728231934;6;185;29293;5928;15660;15341
1728229522;6;671;12889;29878;24321;7381
1728228519;0;378;32375;29535;30760;30053
1728226537;0;229;23150;27688;22994;3042
1728225730;2;340;16653;31083;3278;11231
1728224858;4;322;6734;21195;31980;21318
1728224033;6;473;539;10470;11941;6865
1728221853;7;259;21702;5947;10829;6393
1728218487;6;457;26556;2493;22760;27661
1728217950;5;594;28543;5898;21282;23762
1728216468;1;601;485;27107;29673;15918
1728215753;1;334;11941;8621;11637;14960
1728214605;4;634;17333;27523;9366;7712
1728212639;4;318;1607;25960;13641;27939
1728212113;4;556;22820;16395;8425;29249
1728209004;8;681;17855;21161;17258;16409
1728205695;1;106;22626;23400;26404;4768
1728203415;7;451;13561;27798;6683;19613
1728203015;4;297;29670;12502;23873;26076
1728200956;3;539;7467;22040;29049;20906
1728198748;2;499;25693;18500;2478;10075
1728195610;3;317;23226;30527;25744;3993
1728192458;3;470;3632;28364;32578;7386
1728191061;0;586;30151;5249;26269;9414
1728190205;8;370;16194;12760;31491;17720
1728186974;5;482;11293;20368;26266;302
1728186876;2;235;30096;4304;10088;20168
1728183750;1;406;20050;3943;10659;20868
1728181868;5;225;7564;29331;3762;25240
1728179274;4;643;11584;31708;16274;30792
1728176803;4;627;23013;6825;20033;15486
1728176188;6;147;12010;15992;22796;29346
1728173007;8;693;29405;27699;9956;25811
1728170174;7;522;4334;12719;22764;28262
1728166799;2;378;26540;30520;24066;1438
1728163856;2;279;15483;10305;4683;9842
1728163347;4;392;10911;10692;15737;2935
1728160062;7;648;31666;158;7568;28404
1728158392;1;454;6684;24052;19405;26602
1728155326;2;428;2345;10809;11725;1625
1728154681;1;587;21064;25912;12980;1262
1728152387;5;395;28658;8156;21021;17469
1728150275;8;610;4480;8797;1953;17141
1728149270;8;143;11461;2402;5543;713
1728146796;7;262;12946;27811;25582;19676
1728144170;2;604;1814;30606;12878;14358
1728142476;0;507;8708;21912;10964;28549
1728138964;4;704;10356;11227;1948;1050
1728137245;3;225;21742;20749;188;3165
1728134850;6;486;21031;5674;26771;11355
1728132447;2;305;22683;13112;10298;25596
1728130097;8;425;30838;29081;28639;11532
1728127954;5;339;23502;16730;5196;1107
1728126574;5;120;866;17223;13789;15327
1728125708;5;328;32089;16196;19546;26445
1728124713;3;611;7817;14753;14961;5282
1728124164;1;486;18615;8503;18371;302
1728123020;3;350;19736;7792;15926;4775
1728121136;7;650;5173;23678;6266;4464
1728118921;8;387;10962;27523;8267;25770
1728117291;3;527;15130;21421;17020;29838
1728114835;3;687;20569;1092;17335;20525
1728112709;2;594;32441;28446;2014;3762
1728110517;2;594;27079;8415;31325;22141
1728107751;0;153;14765;17281;1139;31949
1728106128;1;251;30000;2815;12773;13525
1728104473;2;527;17459;6520;30913;14433
1728102840;4;175;24319;1213;18410;23775
1728102373;4;389;13395;25302;28348;9924
1728101918;0;543;8953;16358;285;11419
1728100222;7;590;7987;25891;27718;12863
1728097109;1;634;23452;27280;5370;136
1728095958;3;198;29557;9142;17320;25766
1728093374;2;553;5951;19583;23397;10573
1728090450;3;319;4652;20664;23135;15941
1728088948;4;629;2258;21547;30815;1635
1728088647;2;658;25906;18538;14523;31071
1728085997;7;698;9976;11944;7818;555
1728084113;0;490;27474;20895;20865;32378
1728082608;6;411;7857;11850;32565;14221
1728080052;2;637;26907;7642;19266;29597
1728078120;1;187;16456;828;12058;28881
1728076429;4;278;20037;3571;31805;21812
1728074586;0;405;17694;1385;24247;29053
1728073657;7;178;14180;5982;4858;30137
1728071041;8;551;32638;29087;6756;1023
1728070417;7;278;18306;8042;29790;11117
1728068831;2;246;3737;1394;19803;22087
1728066309;8;408;22600;21339;659;18197
1728065061;0;125;5816;5319;30312;25335
1728064780;7;433;15279;600;14083;26928
1728062238;0;537;26155;7566;4634;2226
1728060722;6;193;14402;17222;7116;7052
1728059623;6;588;19321;14885;19210;11546
1728058515;2;463;10238;8315;22800;29516
1728055302;1;377;21574;1341;29431;18759
1728053727;5;564;8944;3967;13332;26223
1728050540;0;659;29857;14286;21119;15594
1728048055;6;503;17403;26779;10055;19188
1728045496;2;395;26743;262;28208;22182
1728043860;3;584;31552;11543;21467;794
1728042091;6;648;30139;22809;30309;3062
1728041561;8;121;22938;28030;12597;17849
1728038648;8;373;31401;22359;27409;19358
1728036663;6;591;30861;17111;30858;7933
1728036300;3;323;30133;14960;6097;5772
1728034361;6;400;9879;31049;17082;15058
1728034237;8;591;12800;25402;1927;8251
1728032075;7;242;28298;21402;11968;11862
1728030166;0;522;23322;8192;20314;2509
1728030120;2;173;15205;3988;18708;11883
1728027818;7;205;4563;3541;32533;28813
1728024729;8;223;16247;31555;15200;10729
1728022838;2;129;263;14121;1245;29729
1728021888;6;373;24952;4956;32567;29312
1728020910;1;636;7324;9582;25005;31849
1728017850;3;121;21057;8989;32454;2143
1728014434;5;214;26814;12851;29878;27788
1728011305;1;291;20945;621;30156;29640
1728009729;0;311;22443;19658;3124;17949
1728006844;3;171;21464;30461;796;7417
1728006579;3;211;12928;21464;2380;5219
1728003607;1;364;6813;10379;20637;6365
1728002112;7;564;8297;28136;20846;24752
1727999209;1;594;15387;30609;8723;13744
1727996339;2;180;15133;7297;8457;17660
1727993394;2;110;2994;28881;3346;28806
1727993233;3;451;12577;3546;9774;1287
1727991942;2;404;125;16034;24574;3060
1727988564;2;650;30136;24610;23816;22009
1727985166;0;375;2676;8991;4393;19244
1727982446;4;109;20478;11265;13575;29461
1727979541;1;153;22173;20740;879;20829
1727975981;1;248;24695;24332;13845;1217
1727972506;5;566;29603;19107;31249;20788
1727971074;3;152;32111;19569;12900;16566
1727970971;4;623;16221;29341;17289;4133
1727969508;8;398;12304;25918;15325;9176
1727966740;0;557;24574;20202;17158;10776
1727966568;8;104;18711;22147;17254;22737
1727965214;8;439;120;21721;13034;7115
1727961894;7;269;14546;28027;7021;1174
1727960482;3;127;1030;8640;8389;12462
1727957054;0;272;19257;25011;8483;16725
1727956245;1;171;15459;27453;7500;19075
1727954322;1;292;28593;16964;26218;24765
1727954155;7;241;11330;20061;6184;7481
1727953702;1;541;1751;3196;20289;1963
1727951487;8;127;9487;819;3252;2009
1727951019;5;325;37;14481;32159;25990
1727950229;1;594;6448;7051;10564;8617
1727949948;8;434;21806;2592;25425;22370
1727948083;4;188;1045;27567;14842;29763
1727947871;6;153;20271;15139;9118;6149
1727947163;4;681;13085;16575;19991;21310
1727946578;0;549;11331;7;17528;30644
1727943328;0;512;29134;10334;13352;27820
1727940270;0;457;674;139;30367;11686
1727937901;0;124;20707;15629;21089;10284
1727937276;0;206;16942;1322;23556;16318
1727936485;1;155;30057;3339;13835;17902
1727932912;7;444;23006;25428;13827;30357
1727930201;5;113;6628;17678;20120;32531
1727930159;2;659;22658;22283;26911;24395
1727929898;5;360;28408;13880;15545;26789
1727927231;5;359;6134;29082;32445;12514
1727924566;1;135;14300;17588;9693;27189
1727921120;2;456;7108;11973;20313;24676
1727920031;3;505;12260;10957;3047;21396
1727916813;7;672;23140;22535;4407;30974
1727915785;5;383;24781;15550;12191;29215
1727912802;6;619;19710;25203;3126;12297
1727911041;2;372;2793;30961;20860;17958
1727907759;3;617;29124;21278;27249;26468
1727907053;2;455;26806;15359;22107;1784
1727905494;4;693;27302;28200;27286;3221
1727903047;1;461;13315;1932;26021;21386
1727901221;1;127;3042;3121;29733;21170
1727900586;8;270;10642;26995;3165;3662
1727897426;2;469;21020;30070;10420;23286
1727897246;0;217;20737;221;16626;21801
1727894404;3;292;263;1708;3657;9449
1727893428;2;377;22840;10130;32232;21051
1727892514;1;547;14844;28308;10841;2642
1727889076;1;132;4998;9339;10062;19803
1727886446;6;625;16;16912;26819;2237
1727885569;6;441;16334;30901;25234;12973
1727882490;0;320;3407;15691;9781;2752
1727879983;6;691;15047;28872;11746;19385
1727877847;0;520;56;26800;16518;32191
1727875680;3;125;25672;7907;222;1737
1727874827;5;388;21731;9088;17272;19205
1727871814;5;209;9694;9079;25817;5100
1727869061;7;663;11501;30541;20832;32029
1727866208;1;281;5238;1928;2633;20072
1727863287;7;548;22446;18638;4459;6120
1727862009;4;427;10117;22973;22920;26593
1727859271;0;506;23583;24058;12472;9580
1727859023;5;420;2480;18968;29210;10265
1727857710;8;344;28332;11374;29855;14029
1727857236;3;366;28237;22065;22793;9597
1727855216;0;331;3286;6255;25530;19324
1727854704;2;501;8414;864;7655;9673
1727854331;7;288;25323;21768;21739;28122
1727853902;4;195;29119;5099;1077;974
1727850319;7;304;11462;4060;27557;14873
1727848365;8;537;20688;5364;4736;15294
1727848306;7;370;22761;14631;14113;14657
1727846504;3;582;25713;15818;22543;13520
1727843494;8;477;27142;12455;19704;30848
1727842531;3;223;25619;2241;32144;31075
1727839965;1;568;30138;30527;4807;114
1727838948;3;127;25465;20480;18825;2578
1727837850;6;129;14544;27178;24207;4975
1727836950;4;535;22009;27007;29361;22393
1727836707;1;402;30134;24395;25734;8501
1727835027;8;313;14259;790;18151;10362
1727834974;0;354;15695;31214;25953;21564
1727832457;4;185;30423;32451;32494;12211
1727830100;0;396;30688;2060;27377;14340
1727826955;1;177;18228;26939;30522;21989
1727824083;3;191;5480;29998;15148;3965
1727823623;1;214;22730;23873;26162;28458
1727823016;1;657;9910;21710;18836;29024
1727820256;1;310;4783;3812;27324;25765
1727818272;3;604;23251;31330;13274;26277
1727816016;6;483;17350;1047;4268;287
1727815728;4;251;32540;2816;2535;17583
1727812278;6;388;12270;9749;13455;27662
1727809471;0;404;16656;671;1871;18584
1727808876;3;547;10496;28186;6138;9611
1727808509;8;155;22540;2468;14642;26272
1727807349;5;410;30508;13616;31705;753
1727806937;0;396;8176;17760;4841;17003
1727804158;5;243;12207;16645;28885;14834
1727804149;3;248;13877;16606;32661;12942
1727801842;2;688;11976;626;3500;16906
1727799477;7;427;11650;25701;20670;24345
1727798931;4;409;22780;14337;4881;2486
1727798509;0;323;17108;29266;15922;13124
1727797106;2;434;27222;25055;22772;20570
1727793887;1;695;21402;20150;22304;10113
1727793805;6;546;779;18505;8431;16582
1727790428;3;442;29392;31912;4852;21679
1727790174;0;389;21985;24593;17659;23425
1727786730;2;705;19436;20211;9555;3644
1727783164;6;486;27907;18751;18436;32490
1727780765;1;258;12683;739;22930;12246
1727778623;0;500;31208;13782;10178;4203
1727777838;8;289;32376;4276;3183;16738
1727777404;1;496;20224;15321;19396;21637
1727775887;8;226;25894;15079;26047;822
1727775024;1;527;26132;20715;14699;9608
1727771898;8;491;979;18771;32443;29349
1727770603;5;484;32138;11217;17913;6222
1727770549;3;647;11988;16901;19174;18425
1727767345;2;605;25325;9238;21136;3909
1727765245;4;363;15082;14262;2148;24678
1727762568;4;619;1543;21439;24217;10085
1727759176;1;620;15992;23249;21107;19798
1727758996;7;650;12486;27894;2776;22660
1727756625;5;120;9033;31503;2036;9505
1727756588;1;470;26185;27092;16605;2633
1727755349;6;367;29280;21809;3772;1364
1727754163;7;150;18493;29845;3450;15926
1727750898;0;632;14426;30449;22556;11894
1727748493;8;388;27053;2588;2055;8301
1727746639;7;250;13054;28630;11691;29027
1727745876;2;282;8413;14973;27503;10745
1727745510;3;236;16156;981;13366;22433
1727744810;6;360;8266;603;1024;24872
1727743192;2;244;12187;18451;15799;13238
1727741941;7;247;6920;14118;2413;25910
1727740007;0;286;26990;15612;18077;6834
1727737815;1;516;696;24384;26831;31137
1727737141;0;568;28566;30099;26633;15485
1727736059;2;313;4112;31505;18467;21407
1727735621;7;390;28267;8754;26895;24501
1727732654;5;343;2184;4319;32202;19723
1727731949;2;289;11011;12809;27577;11362
1727728767;5;614;21708;12757;24592;31356
1727727098;5;503;31947;13725;28148;1133
1727726788;8;453;4850;24821;9586;26021
1727726236;5;591;29228;12129;30036;226
1727725738;3;442;13020;19159;30561;9051
1727725504;2;461;22407;2839;17938;25570
1727721947;1;574;30493;30061;6853;10703
1727721173;6;525;28277;7967;3568;18202
1727717923;5;457;18798;17591;24912;24638
1727716480;0;269;6864;30759;22525;8911
1727714387;7;497;23091;13043;26238;13472
1727714330;1;272;25500;14941;12740;6904
1727712099;5;354;26844;26687;5156;17451
1727711319;2;376;30664;6486;10706;16281
1727708082;1;446;1021;26779;16511;25916
1727706448;8;507;12819;29456;28438;32320
1727705395;2;300;17252;13171;10238;14628
1727704609;6;130;12544;22674;13659;26369
1727704182;5;436;23554;835;9306;17343
1727703695;2;428;1960;23898;16172;1872
1727703410;4;592;26628;31043;12932;6637
1727702208;2;536;5382;25085;21284;4850
1727701056;7;386;28424;32518;24880;1564
1727701000;3;595;24585;9956;1957;16050
1727697681;0;404;18549;9648;23690;19464
1727694938;1;641;30941;22894;28268;26765
1727691543;2;570;13626;27992;31878;4870
1727691342;2;174;1206;21995;182;32417
1727689886;0;401;3656;3295;32422;377
1727688716;5;501;13180;19989;17554;28416
1727686590;6;688;19343;10535;23976;6596
1727686177;2;587;1572;9946;20346;31826
1727684143;7;168;3681;24943;23156;32408
1727680970;5;433;26156;2044;29794;28741
1727680547;2;491;21302;24031;28559;28126
1727677512;4;355;22274;19085;10940;27207
1727674946;8;406;12767;25913;21827;6990
1727674067;2;288;5926;13950;11145;25666
1727671474;6;511;8957;13033;32385;17127
1727671238;8;271;15475;8726;10309;4328
1727669963;0;155;9798;4148;28541;21940
1727669510;2;130;28643;4130;18561;9150
1727666008;0;367;17932;29313;10883;1554
1727665030;3;314;30317;32344;11348;29757
1727661547;5;523;533;21189;18002;7121
1727659142;3;144;26736;28171;11289;3654
1727655555;6;697;27675;26592;4584;9639
1727652883;7;680;32291;14753;1096;28153
1727649319;3;650;4520;20168;5187;24380
1727649091;3;686;20345;23834;360;22123
1727647290;2;553;31285;29689;21741;6761
1727645629;1;342;11825;16264;13236;24619
1727645334;7;651;21226;18015;14242;18208
1727644435;7;403;23833;9152;7187;1848
1727644378;8;398;12459;26265;11548;29610
1727642263;7;378;11759;22534;13939;15274
1727638769;4;572;9658;1369;15444;12255
1727637401;7;355;31200;25416;1778;28652
1727636343;4;399;1905;22363;9636;4399
1727633303;6;214;24418;14903;23831;24730
1727631436;3;488;29256;5686;412;7852
1727630594;5;657;13016;14735;18374;30270
1727630303;8;115;18870;23597;10324;21175
1727627036;3;302;19206;19881;17785;23192
1727623557;4;223;9900;4999;3905;23917
1727620638;6;396;5993;28946;30038;16005
1727617229;7;199;9564;17707;29808;16983
1727617047;3;591;11572;31636;8899;21991
1727616864;2;578;16504;22237;17278;16404
1727615577;7;395;14117;13350;2174;8052
1727612322;0;232;17873;10437;1565;32125
1727609927;0;532;23151;24074;31673;32000
1727606854;0;178;27040;18540;3113;15000
1727604682;3;584;14560;9182;25928;17119
1727601680;8;465;28331;18151;28137;18740
1727599254;6;389;5089;16007;9749;4674
1727598749;0;304;24961;6193;7546;21216
1727597311;3;531;30188;16256;10330;1174
1727595749;7;534;17041;10499;16649;12929
1727592517;4;644;18631;21580;7843;1136
1727592356;4;176;16781;30439;25003;9264
1727591520;4;487;3406;11735;1316;9964
1727589452;2;272;17819;12627;5459;25345
1727587394;8;176;17729;3349;20431;30497
1727584457;5;125;253;3786;12729;27093
1727584273;1;470;16823;16853;1574;15826
1727582157;5;543;23118;26104;2467;27212
1727581665;1;113;1294;2421;8100;8468
1727580491;3;288;21637;5107;14185;5638
1727580013;8;499;9592;16702;8990;14261
1727577992;4;478;4039;24938;29451;400
1727577112;3;373;8612;27271;7142;3802
1727575473;4;456;15287;22427;10110;7859
1727573130;7;159;6662;4643;7416;26448
1727571411;2;335;11476;3107;27998;25679
1727569520;0;121;3759;25475;6772;26806
1727569053;5;613;9754;29127;21642;6376
1727565467;1;608;24954;11912;18268;4577
1727563419;3;174;11242;22234;4896;21661
1727560552;1;358;11713;10501;11364;12500
1727558874;4;305;17043;20612;28987;29555
1727555611;4;431;8595;19784;6403;32562
1727552726;2;423;27963;28366;25700;26190
1727549612;2;228;19321;20186;24454;5100
1727548615;5;430;29084;13111;12702;24103
1727547975;2;588;26373;24214;32569;22507
1727545703;1;173;15450;1649;27015;23064
1727543999;8;685;19847;2722;23159;7636
1727543477;0;552;18338;14769;5728;24051
1727543123;2;364;18208;21436;19030;29390
1727539931;5;702;25238;21956;16102;251
1727538297;5;148;2488;11407;15364;15905
1727536146;8;257;27739;10648;4399;26903
1727533539;1;624;18641;4819;21149;19445
1727531980;4;650;4065;29604;884;26773
1727529535;7;375;14134;32427;32108;17079
1727528362;0;608;27093;9449;25230;25450
1727525149;4;369;22899;3994;32361;31353
1727524094;6;270;27195;10396;3768;27256
1727521056;3;116;28642;10724;6549;22456
1727520451;0;539;8264;19514;28295;20339
1727519206;5;511;22287;26973;11608;14728
1727516466;0;603;22384;27361;4517;16827
1727516223;6;269;20232;30724;30757;30750
1727515363;3;661;29692;10696;3901;20367
1727512184;2;435;6518;6462;30546;4769
1727511361;3;358;9687;20815;13748;8594
1727510670;4;417;13573;8241;26081;32236
1727509332;0;408;4331;20240;25834;25472
1727509253;8;645;30432;32499;3067;2665
1727507465;5;691;31216;12613;11282;27929
1727506453;2;580;15057;13601;22866;20799
1727504833;2;645;17306;17013;30029;9041
1727501442;4;102;16018;9620;5770;21457
1727498463;6;119;6888;5140;29187;9000
1727496832;1;345;26597;17482;4224;22510
1727495934;7;686;17394;12891;30635;1207
1727495486;6;680;22325;30786;1194;13693
1727492090;5;313;21436;9339;5127;14586
1727488798;7;118;16147;3721;17304;328
1727488610;5;186;264;18634;5830;23671
1727486831;6;611;2360;7665;9326;3876
1727484146;3;309;19506;32397;21026;10000
1727484027;6;517;15475;5609;3959;27232
1727483100;0;504;10574;27659;15507;6452
1727479909;8;312;2350;1787;8660;26302
1727478654;1;645;29645;86;19429;7700
1727477156;5;695;15543;13872;25069;20745
1727475780;3;191;1167;19495;1100;8455
1727473990;5;319;18773;3628;27289;17300
1727470878;3;177;27718;11905;5236;6026
1727469377;6;180;22859;367;12189;11370
1727466546;2;339;23330;15226;7829;13351
1727463029;3;379;4827;20797;1756;24807
1727459558;0;393;26308;415;24784;27524
1727459529;5;553;1831;11311;16026;21295
1727458810;7;530;12177;8249;31314;23034
1727455577;1;601;10413;20395;19897;2755
1727453212;6;406;20144;7829;31172;2310
1727449955;0;540;4680;24414;21717;19418
1727448199;5;259;1139;6441;9422;8756
1727446144;7;644;22699;19837;13492;18201
1727444679;2;364;27027;24491;1333;18806
1727443535;6;573;19557;31388;25295;24271
1727441001;1;498;24584;8084;18382;5412
1727437500;3;678;13779;27471;4112;17567
1727437320;6;410;13511;20462;30167;23373
1727434774;3;242;6925;3231;20010;31727
1727432084;0;544;6931;20220;24090;27683
1727431782;6;639;18467;15830;28255;22263
1727428878;7;578;7827;26982;1227;6588
1727425749;7;690;22708;19860;17011;8579
1727422160;8;644;13773;2522;6472;2474
1727420298;5;429;9103;187;4436;164
1727419604;4;491;20445;25881;4694;13528
1727416514;3;326;20150;12597;25939;4565
1727413726;8;362;12031;31912;2268;16273
1727413111;5;372;30825;10342;6081;3839
1727410638;1;181;4410;31065;12869;21118
1727407180;0;484;19702;24481;26571;28452
1727405799;2;605;25924;14012;28269;11943
1727402303;0;641;32124;23764;11234;23864
1727399827;1;344;24343;6804;17462;7213
1727397739;2;341;9403;11458;13673;2322
1727394268;1;237;7006;23303;17938;27365
1727392276;0;387;26440;2199;31137;28589
1727392150;0;440;9778;17682;20679;31996
1727388589;0;230;31568;16674;32487;22609
1727386087;6;327;9064;20412;15732;13339
1727384779;1;666;19994;18106;13625;731
1727383951;0;218;21198;4081;9835;9658
1727383124;0;541;3868;159;20992;28673
1727381714;7;635;22580;26485;6251;19693
1727381053;1;373;74;9775;21943;16533
1727379525;0;355;21256;29691;21088;30052
1727376210;2;660;22467;10634;893;8592
1727374660;2;675;30639;11459;11238;11810
1727373177;3;487;20927;569;14596;10569
1727371325;3;178;28733;32428;7738;12042
1727368998;4;456;6123;9990;7024;26990
1727366143;0;107;14605;26800;29313;25948
1727364134;7;171;743;11286;6235;28784
1727362031;8;393;19484;17175;8850;18657
1727360075;6;241;10895;1012;22103;5449
1727359447;8;702;23283;14638;23463;20396
1727358880;0;166;26087;30665;2221;21456
1727356130;1;190;11078;4017;13571;6102
1727356084;5;450;28104;13937;1764;26417
1727353531;3;275;9974;18823;3349;12451
1727350559;7;163;684;21149;186;19053
1727348031;1;587;8345;13088;20447;27301
1727344541;2;257;23981;7610;14593;10535
1727343732;5;147;17668;9980;13187;6443
1727343375;0;404;21151;13280;22997;29249
1727339974;3;701;6103;3718;6561;603
1727339673;0;568;28220;17210;11866;13974
1727338695;8;324;25678;31845;3303;17540
1727338482;5;164;18397;20483;17546;10369
1727335798;0;705;30834;8242;10439;5350
1727334216;2;584;31533;4524;18628;6595
1727333779;6;319;6591;22445;30058;15746
1727333700;1;571;8497;27934;28206;12941
1727330398;5;245;9386;31900;7503;26954
1727327997;0;477;13091;25731;700;27368
1727324607;8;237;20328;11947;4945;3182
1727324096;4;158;23044;29263;1200;11385
1727321650;8;162;25580;31057;12863;14898
1727319654;8;425;7532;32354;32361;2413
1727319535;0;373;21288;13553;5903;27200
1727318894;0;278;15986;6017;32103;28159
1727316320;6;328;9946;18477;24263;19655
1727315814;7;164;599;15884;20217;20950
1727313204;7;664;23130;26949;30940;22881
1727311458;3;585;6046;2416;23738;19677
1727309525;1;250;21763;31109;15122;11130
1727307586;8;516;31196;10380;14208;28799
1727307135;7;559;31094;10257;3753;30326
1727304459;5;179;6372;17115;3821;13641
1727303750;0;121;1481;31226;6474;16233
1727302430;3;153;30226;11478;27150;17889
1727301273;8;417;31670;17946;16217;16425
1727299037;6;624;11610;21550;218;32262
1727298798;5;652;14624;27869;10156;26424
1727297566;3;552;31317;18828;1917;24301
1727294713;3;621;15395;1098;9749;14057
1727292489;6;626;19672;27365;3338;16840
1727291102;0;188;18862;29735;8810;23243
1727288515;3;257;329;21121;18170;31367
1727288228;4;375;23122;26148;7237;27237
1727286192;1;198;30358;27861;32492;20479
1727285579;0;299;18460;457;19021;11446
1727284729;3;183;18196;31418;24551;6056
1727281213;7;444;26239;29025;26688;16941
1727280306;3;564;10110;10761;26339;23362
1727279809;7;459;27078;11543;21172;31093
1727278862;2;178;14797;897;20125;24906
1727277490;3;645;11072;27055;31040;19848
1727274200;4;421;18485;3703;32070;8733
1727271180;8;554;2931;26202;62;4841
1727270904;7;193;31066;11076;21370;26069
1727269174;3;170;7976;14639;8147;26516
1727266740;5;377;11729;16466;13656;20559
1727266730;8;580;9087;20404;3517;19724
1727263491;4;499;1153;10250;7342;1252
1727261903;0;525;5931;23234;484;15718
1727260644;0;581;14746;10379;9794;16982
1727259457;4;555;4529;25265;4654;14343
1727256238;2;606;30005;19994;17213;24633
1727254679;5;135;4036;25286;29882;18517
1727252591;7;701;20074;15915;4215;7265
1727251912;0;431;292;8726;14861;26754
1727248769;2;315;31838;22201;3588;20421
1727246456;2;540;13800;2509;25764;3512
1727245619;3;474;296;25649;24280;3157
1727244665;5;193;9017;3309;23477;21257
1727243407;5;461;21895;30732;31985;14745
1727243176;1;285;12286;31076;3224;26683
1727242276;4;509;31560;6974;24398;17368
1727239172;5;169;7324;30160;22704;686
1727235942;7;543;29505;5374;10963;32001
1727234792;6;488;2972;7196;14981;19046
1727234236;3;330;28126;5164;13163;31525
1727231863;8;672;11771;32014;20924;13298
1727231484;7;103;5845;3803;31896;16285
1727230223;1;465;13166;15245;17956;32317
1727227484;3;301;8408;3084;16754;10257
1727226283;5;325;25371;11807;30076;17974
1727223988;5;278;9740;18918;6062;23571
1727221158;4;360;3164;4374;24826;13602
1727219160;2;501;2718;1680;28401;9763
1727217843;5;126;7064;72;30577;13342
1727217446;5;144;16641;9966;21374;6465
1727216371;0;682;25121;11895;21583;16006
1727214577;2;544;12311;26523;8120;22578
1727211855;1;701;18918;25530;8149;27439
1727211094;6;416;13637;9774;28484;17957
1727209382;2;464;29519;19349;8219;12266
1727207777;4;587;28866;1828;14244;17424
1727204394;0;527;31117;1264;16973;2118
1727202993;1;274;25631;30435;3681;10342
1727200396;5;505;10640;4243;28490;27368
1727196964;5;128;2011;22146;22792;4196
1727196573;1;187;4591;6816;8614;12136
1727193402;7;367;16091;31547;29021;10287
1727190428;0;593;19916;15799;16308;1145
1727188801;7;412;1616;3807;9973;6637
1727187313;4;457;18734;26868;13785;28488
1727185339;8;655;26034;14409;11279;25783
1727183926;0;520;14156;28493;6370;7278
1727183158;5;424;11801;29959;16724;21212
1727181057;0;627;16544;3756;13620;18772
1727177489;3;650;7869;21812;11844;21140
1727175225;0;367;20850;12522;16343;30510
1727171726;4;594;23916;29445;622;7689
1727168367;3;312;28973;19199;2535;15686
1727165747;2;243;18864;1214;21662;15009
1727162992;6;437;14037;8002;20104;5014
1727162410;6;348;24161;11501;1892;31161
1727158942;7;512;19757;4110;8555;12492
1727156640;2;419;32444;28534;3857;5203
1727155793;4;408;11324;8638;22849;15470
1727153405;4;269;30081;30839;2990;18406
1727150558;5;451;5267;16667;4639;9761
1727149668;8;268;25201;32166;5247;12639
1727148303;8;427;15729;26204;15877;342
1727146253;8;259;10907;6691;27313;14572
1727145205;2;641;27147;31856;19842;5931
1727144346;7;593;25353;16727;8040;16022
1727142024;3;604;30681;22308;20235;13477
1727138481;2;677;28690;20764;28392;30526
1727136924;1;477;23984;2663;5595;30378
1727135081;2;571;9269;7565;22476;9247
1727134806;3;141;6802;10015;18906;27367
1727132495;5;625;4746;22133;4281;3900
1727129020;3;380;31914;31973;7910;7697
1727126975;6;468;1994;9313;19409;1754
1727124793;1;265;10160;14306;24841;12183
1727123151;8;683;32650;6101;11889;19713
1727122626;5;283;13667;20821;21277;21223
1727120064;3;358;29405;12892;10228;30560
1727117368;8;635;7930;14422;21071;22506
1727115311;4;383;736;26201;26686;13368
1727112567;8;469;5502;31957;28465;15268
1727110310;0;321;627;7057;24966;4392
1727109900;1;413;10213;31419;14691;13183
1727109284;8;214;28706;4298;31450;11199
1727106844;4;155;26524;17665;8409;5428
1727104009;5;682;2859;29614;3732;12561
1727102179;4;184;10023;30220;28784;29218
1727101339;1;264;30975;790;11595;26043
1727098638;1;375;12554;16785;5424;21725
1727098268;5;368;31345;21759;23626;26869
1727095384;2;111;3848;25651;29037;23021
1727091818;7;688;27951;11494;26138;30405
1727090487;4;431;18013;18126;11443;29719
1727088181;5;615;8791;24081;6198;12212
1727088072;5;124;13878;23390;15828;14431
1727085508;0;276;30752;29812;15174;5338
1727083785;0;408;26563;14470;27543;27264
1727082260;8;448;28204;7587;5259;3761
1727081189;4;453;4302;9483;2370;3736
1727078735;7;508;9127;7134;19887;25240
1727077609;8;559;21068;7306;14069;25212
1727074025;7;488;28757;21163;14665;4000
1727072409;2;169;14776;1821;14811;28365
1727070236;0;377;31566;20261;16697;13622
1727070118;4;162;31678;17098;17937;29918
1727068652;2;549;21885;4412;8167;498
